datetime,region,demand_mwh,grid_stress_score,renewable_pct,anomaly_score,anomaly_type
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
2024-01-15 17:00:00,MIDW,108147,0.2654226755544211,0.14210262803962184,-0.08249797828197902,Demand Spike
